prefetch_event_id,placement_event_id,target_layer_idx,stage,prefetch_candidate_count,issued_load_count,selected_expert_count,candidate_overlap_count,issued_overlap_count,candidate_overlap_ratio,issued_overlap_ratio,placement_assignment_count,candidate_overlap_assignment_count,issued_overlap_assignment_count,candidate_overlap_assignment_ratio,issued_overlap_assignment_ratio
3466,3467,10,decode,8,0,6,4,0,0.5,0.0,6,4,0,0.6666666666666666,0.0
3468,3469,11,decode,8,0,6,3,0,0.375,0.0,6,3,0,0.5,0.0
3470,3471,12,decode,8,0,6,4,0,0.5,0.0,6,4,0,0.6666666666666666,0.0
3472,3473,13,decode,8,0,6,4,0,0.5,0.0,6,4,0,0.6666666666666666,0.0
3478,3479,14,decode,8,2,6,3,1,0.375,0.5,6,3,1,0.5,0.16666666666666666
3482,3483,15,decode,8,1,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3486,3487,16,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3490,3491,17,decode,8,1,6,3,1,0.375,1.0,6,3,1,0.5,0.16666666666666666
3492,3493,18,decode,8,0,6,4,0,0.5,0.0,6,4,0,0.6666666666666666,0.0
3496,3497,19,decode,8,1,6,4,0,0.5,0.0,6,4,0,0.6666666666666666,0.0
3498,3499,20,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3504,3505,21,decode,8,2,6,2,1,0.25,0.5,6,2,1,0.3333333333333333,0.16666666666666666
3506,3507,22,decode,8,0,6,4,0,0.5,0.0,6,4,0,0.6666666666666666,0.0
3508,3509,23,decode,8,0,6,3,0,0.375,0.0,6,3,0,0.5,0.0
3510,3511,24,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3516,3517,25,decode,8,1,6,3,0,0.375,0.0,6,3,0,0.5,0.0
3524,3525,26,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3527,3528,2,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3531,3532,3,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3537,3538,4,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3539,3540,5,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3545,3546,6,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3553,3554,7,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3557,3558,8,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3559,3560,9,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3563,3564,10,decode,8,0,6,4,0,0.5,0.0,6,4,0,0.6666666666666666,0.0
3567,3568,11,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3571,3572,12,decode,8,0,6,4,0,0.5,0.0,6,4,0,0.6666666666666666,0.0
