event_id,source_layer_idx,target_layer_idx,prefetch_expert_count,prefetch_resident_expert_count,issued_load_expert_count,prefetch_redundant_candidate_ratio,cache_load_size,prefetch_size
4336,21,22,4,4,0,1.0,56,4
4338,22,23,4,4,0,1.0,56,4
4340,23,24,4,4,0,1.0,56,4
4342,24,25,4,4,0,1.0,56,4
4344,25,26,4,4,0,1.0,56,4
4347,1,2,4,4,0,1.0,56,4
4351,2,3,4,3,1,0.75,56,4
4353,3,4,4,4,0,1.0,56,4
4355,4,5,4,4,0,1.0,56,4
4357,5,6,4,4,0,1.0,56,4
4359,6,7,4,4,0,1.0,56,4
4361,7,8,4,4,0,1.0,56,4
4363,8,9,4,4,0,1.0,56,4
4367,9,10,4,3,1,0.75,56,4
4369,10,11,4,4,0,1.0,56,4
4371,11,12,4,4,0,1.0,56,4
4373,12,13,4,4,0,1.0,56,4
4375,13,14,4,4,0,1.0,56,4
4377,14,15,4,4,0,1.0,56,4
4381,15,16,4,3,1,0.75,56,4
4383,16,17,4,4,0,1.0,56,4
4387,17,18,4,3,1,0.75,56,4
4391,18,19,4,3,1,0.75,56,4
4393,19,20,4,4,0,1.0,56,4
4395,20,21,4,4,0,1.0,56,4
4399,21,22,4,3,1,0.75,56,4
4403,22,23,4,3,1,0.75,56,4
4405,23,24,4,4,0,1.0,56,4
4407,24,25,4,4,0,1.0,56,4
4411,25,26,4,4,0,1.0,56,4
4414,1,2,4,4,0,1.0,56,4
4416,2,3,4,4,0,1.0,56,4
4418,3,4,4,4,0,1.0,56,4
4420,4,5,4,4,0,1.0,56,4
4422,5,6,4,4,0,1.0,56,4
4424,6,7,4,4,0,1.0,56,4
4426,7,8,4,4,0,1.0,56,4
4428,8,9,4,4,0,1.0,56,4
4430,9,10,4,4,0,1.0,56,4
4432,10,11,4,4,0,1.0,56,4
4434,11,12,4,4,0,1.0,56,4
4436,12,13,4,4,0,1.0,56,4
4438,13,14,4,4,0,1.0,56,4
4440,14,15,4,4,0,1.0,56,4
4442,15,16,4,4,0,1.0,56,4
4444,16,17,4,4,0,1.0,56,4
4446,17,18,4,4,0,1.0,56,4
4450,18,19,4,4,0,1.0,56,4
4452,19,20,4,4,0,1.0,56,4
4454,20,21,4,4,0,1.0,56,4
4456,21,22,4,4,0,1.0,56,4
4458,22,23,4,4,0,1.0,56,4
